"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 24 13:10:09 UTC 2024","Sun Mar 24 13:10:10 UTC 2024","359","Tests.Steam_API","test_Store_Search_api","store_search_tests","","","test_store_search",""
"passed","Sun Mar 24 13:16:53 UTC 2024","Sun Mar 24 13:17:15 UTC 2024","21382","Tests.Steam_website","Wishlist_API_test","wishlist_api_tests_1_edge","","","test_add_game_to_wishlist",""
"failed","Sun Mar 24 13:16:52 UTC 2024","Sun Mar 24 13:17:05 UTC 2024","12493","Tests.Steam_website","Wishlist_API_test","wishlist_api_tests_0_chrome","","","test_add_game_to_wishlist",""
"broken","Sun Mar 24 13:11:02 UTC 2024","Sun Mar 24 13:16:02 UTC 2024","300047","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_search_result",""
"passed","Sun Mar 24 13:16:34 UTC 2024","Sun Mar 24 13:17:01 UTC 2024","26740","Tests.Steam_website","Wishlist_API_test","wishlist_api_tests_0_chrome","","","test_remove_from_wishlist",""
"broken","Sun Mar 24 13:11:14 UTC 2024","Sun Mar 24 13:16:14 UTC 2024","300021","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_search_suggestions",""
"broken","Sun Mar 24 13:16:02 UTC 2024","Sun Mar 24 13:16:34 UTC 2024","31904","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_search_suggestions",""
"passed","Sun Mar 24 13:10:10 UTC 2024","Sun Mar 24 13:10:10 UTC 2024","751","Tests.Steam_API","test_Store_Search_api","store_search_tests","","","test_store_search_found_apps",""
"broken","Sun Mar 24 13:11:02 UTC 2024","Sun Mar 24 13:16:02 UTC 2024","300047","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_empty_search",""
"failed","Sun Mar 24 13:10:09 UTC 2024","Sun Mar 24 13:10:10 UTC 2024","375","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_IL",""
"broken","Sun Mar 24 13:11:17 UTC 2024","Sun Mar 24 13:16:17 UTC 2024","300038","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_search_result",""
"passed","Sun Mar 24 13:17:01 UTC 2024","Sun Mar 24 13:17:18 UTC 2024","17172","Tests.Steam_website","Wishlist_API_test","wishlist_api_tests_2_firefox","","","test_add_game_to_wishlist",""
"passed","Sun Mar 24 13:10:10 UTC 2024","Sun Mar 24 13:10:10 UTC 2024","500","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_changing_default_app_review_number",""
"passed","Sun Mar 24 13:10:11 UTC 2024","Sun Mar 24 13:10:11 UTC 2024","203","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_get_app_review",""
"broken","Sun Mar 24 13:10:15 UTC 2024","Sun Mar 24 13:11:02 UTC 2024","46721","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_empty_search",""
