"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 26 09:54:26 UTC 2024","Tue Mar 26 09:54:36 UTC 2024","10643","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_1_edge","","","test_hide_wishlist_from_search",""
"passed","Tue Mar 26 09:52:41 UTC 2024","Tue Mar 26 09:52:43 UTC 2024","1912","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_sorting_by_DESC_price_advanced_search",""
"passed","Tue Mar 26 09:52:41 UTC 2024","Tue Mar 26 09:52:42 UTC 2024","438","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_advanced_search",""
"passed","Tue Mar 26 09:56:48 UTC 2024","Tue Mar 26 09:56:59 UTC 2024","10608","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_2_firefox","","","test_add_game_to_wishlist",""
"passed","Tue Mar 26 09:56:36 UTC 2024","Tue Mar 26 09:56:48 UTC 2024","12189","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_1_edge","","","test_remove_from_wishlist",""
"passed","Tue Mar 26 09:52:43 UTC 2024","Tue Mar 26 09:52:44 UTC 2024","390","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details",""
"passed","Tue Mar 26 09:52:42 UTC 2024","Tue Mar 26 09:52:42 UTC 2024","204","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_name",""
"passed","Tue Mar 26 09:52:44 UTC 2024","Tue Mar 26 09:52:45 UTC 2024","235","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_changing_app_review_language",""
"passed","Tue Mar 26 09:55:19 UTC 2024","Tue Mar 26 09:55:25 UTC 2024","5985","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_empty_search",""
"passed","Tue Mar 26 09:52:43 UTC 2024","Tue Mar 26 09:52:43 UTC 2024","266","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_get_app_review",""
"failed","Tue Mar 26 09:54:36 UTC 2024","Tue Mar 26 09:54:48 UTC 2024","11741","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_1_edge","","","test_price_slider",""
"passed","Tue Mar 26 09:52:41 UTC 2024","Tue Mar 26 09:52:41 UTC 2024","250","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_IL",""
"passed","Tue Mar 26 09:56:15 UTC 2024","Tue Mar 26 09:56:27 UTC 2024","11847","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_0_chrome","","","test_remove_from_wishlist",""
"passed","Tue Mar 26 09:52:43 UTC 2024","Tue Mar 26 09:52:43 UTC 2024","203","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_range_of_play_time",""
"passed","Tue Mar 26 09:56:27 UTC 2024","Tue Mar 26 09:56:36 UTC 2024","9479","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_1_edge","","","test_add_game_to_wishlist",""
"passed","Tue Mar 26 09:53:08 UTC 2024","Tue Mar 26 09:53:26 UTC 2024","17876","Tests.Steam_website","Cart_UI_API_test","steam_cart_tests_1_edge","","","test_add_to_cart",""
"passed","Tue Mar 26 09:53:47 UTC 2024","Tue Mar 26 09:53:55 UTC 2024","7830","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_0_chrome","","","test_hide_owned_from_search",""
"passed","Tue Mar 26 09:52:42 UTC 2024","Tue Mar 26 09:52:44 UTC 2024","2739","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_sorting_by_ACS_price_advanced_search",""
"passed","Tue Mar 26 09:53:26 UTC 2024","Tue Mar 26 09:53:47 UTC 2024","20891","Tests.Steam_website","Cart_UI_API_test","steam_cart_tests_2_firefox","","","test_add_to_cart",""
"passed","Tue Mar 26 09:54:48 UTC 2024","Tue Mar 26 09:54:57 UTC 2024","9209","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_2_firefox","","","test_hide_owned_from_search",""
"failed","Tue Mar 26 09:55:08 UTC 2024","Tue Mar 26 09:55:19 UTC 2024","11715","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_2_firefox","","","test_price_slider",""
"passed","Tue Mar 26 09:55:25 UTC 2024","Tue Mar 26 09:55:30 UTC 2024","4289","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_search_result",""
"passed","Tue Mar 26 09:56:59 UTC 2024","Tue Mar 26 09:57:12 UTC 2024","13505","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_2_firefox","","","test_remove_from_wishlist",""
"passed","Tue Mar 26 09:55:33 UTC 2024","Tue Mar 26 09:55:40 UTC 2024","7244","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_empty_search",""
"passed","Tue Mar 26 09:56:06 UTC 2024","Tue Mar 26 09:56:15 UTC 2024","8743","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_0_chrome","","","test_add_game_to_wishlist",""
"failed","Tue Mar 26 09:55:30 UTC 2024","Tue Mar 26 09:55:33 UTC 2024","3382","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_search_suggestions",""
"passed","Tue Mar 26 09:52:45 UTC 2024","Tue Mar 26 09:53:08 UTC 2024","23218","Tests.Steam_website","Cart_UI_API_test","steam_cart_tests_0_chrome","","","test_add_to_cart",""
"failed","Tue Mar 26 09:54:05 UTC 2024","Tue Mar 26 09:54:17 UTC 2024","11540","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_0_chrome","","","test_price_slider",""
"passed","Tue Mar 26 09:54:57 UTC 2024","Tue Mar 26 09:55:08 UTC 2024","10425","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_2_firefox","","","test_hide_wishlist_from_search",""
"passed","Tue Mar 26 09:56:01 UTC 2024","Tue Mar 26 09:56:06 UTC 2024","4619","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_search_suggestions",""
"passed","Tue Mar 26 09:52:42 UTC 2024","Tue Mar 26 09:52:42 UTC 2024","281","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_default_app_review_number",""
