"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 24 17:19:54 UTC 2024","Sun Mar 24 17:19:54 UTC 2024","266","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_get_app_review",""
"passed","Sun Mar 24 17:19:52 UTC 2024","Sun Mar 24 17:19:52 UTC 2024","406","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_IL",""
"passed","Sun Mar 24 17:20:41 UTC 2024","Sun Mar 24 17:21:02 UTC 2024","21136","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_1_edge","","","test_remove_from_wishlist",""
"failed","Sun Mar 24 17:19:56 UTC 2024","Sun Mar 24 17:20:41 UTC 2024","44407","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_0_chrome","","","test_remove_from_wishlist",""
"passed","Sun Mar 24 17:20:40 UTC 2024","Sun Mar 24 17:20:58 UTC 2024","17522","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_1_edge","","","test_add_game_to_wishlist",""
"passed","Sun Mar 24 17:19:52 UTC 2024","Sun Mar 24 17:19:53 UTC 2024","813","Tests.Steam_API","test_Store_Search_api","store_search_tests","","","test_store_search_found_apps",""
"broken","Sun Mar 24 17:19:56 UTC 2024","Sun Mar 24 17:19:56 UTC 2024","0","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_search_suggestions",""
"passed","Sun Mar 24 17:19:52 UTC 2024","Sun Mar 24 17:19:54 UTC 2024","1766","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_sorting_by_ACS_price_advanced_search",""
"broken","Sun Mar 24 17:19:56 UTC 2024","Sun Mar 24 17:19:56 UTC 2024","0","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_empty_search",""
"broken","Sun Mar 24 17:19:56 UTC 2024","Sun Mar 24 17:19:56 UTC 2024","0","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_search_suggestions",""
"passed","Sun Mar 24 17:19:56 UTC 2024","Sun Mar 24 17:20:42 UTC 2024","45639","Tests.Steam_website","Cart_UI_API_test","steam_cart_tests_2_firefox","","","test_add_to_cart",""
"broken","Sun Mar 24 17:20:42 UTC 2024","Sun Mar 24 17:20:42 UTC 2024","0","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_empty_search",""
"passed","Sun Mar 24 17:19:53 UTC 2024","Sun Mar 24 17:19:54 UTC 2024","235","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_by_max_play_time",""
"passed","Sun Mar 24 17:19:52 UTC 2024","Sun Mar 24 17:19:54 UTC 2024","1938","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_sorting_by_DESC_price_advanced_search",""
