"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 26 09:18:09 UTC 2024","Tue Mar 26 09:19:37 UTC 2024","87735","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_1_edge","","","test_hide_owned_from_search",""
"passed","Tue Mar 26 09:20:11 UTC 2024","Tue Mar 26 09:20:19 UTC 2024","7632","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_empty_search",""
"passed","Tue Mar 26 09:19:37 UTC 2024","Tue Mar 26 09:19:52 UTC 2024","14805","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_1_edge","","","test_hide_wishlist_from_search",""
"passed","Tue Mar 26 09:20:16 UTC 2024","Tue Mar 26 09:20:20 UTC 2024","4357","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_search_suggestions",""
"passed","Tue Mar 26 09:18:06 UTC 2024","Tue Mar 26 09:18:06 UTC 2024","94","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_name",""
"passed","Tue Mar 26 09:20:19 UTC 2024","Tue Mar 26 09:20:32 UTC 2024","13476","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_search_suggestions",""
"failed","Tue Mar 26 09:19:51 UTC 2024","Tue Mar 26 09:20:11 UTC 2024","19482","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_2_firefox","","","test_price_slider",""
"passed","Tue Mar 26 09:18:06 UTC 2024","Tue Mar 26 09:18:07 UTC 2024","1500","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_sorting_by_DESC_price_advanced_search",""
"failed","Tue Mar 26 09:19:36 UTC 2024","Tue Mar 26 09:19:55 UTC 2024","19516","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_0_chrome","","","test_price_slider",""
"passed","Tue Mar 26 09:19:42 UTC 2024","Tue Mar 26 09:19:51 UTC 2024","9558","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_0_chrome","","","test_hide_owned_from_search",""
"passed","Tue Mar 26 09:20:15 UTC 2024","Tue Mar 26 09:20:21 UTC 2024","6567","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_search_result",""
"passed","Tue Mar 26 09:18:08 UTC 2024","Tue Mar 26 09:18:08 UTC 2024","188","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_default_app_review_number",""
"passed","Tue Mar 26 09:19:32 UTC 2024","Tue Mar 26 09:19:52 UTC 2024","20287","Tests.Steam_website","Cart_UI_API_test","steam_cart_tests_1_edge","","","test_add_to_cart",""
"broken","Tue Mar 26 09:20:44 UTC 2024","Tue Mar 26 09:25:44 UTC 2024","300013","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_2_firefox","","","test_remove_from_wishlist",""
"passed","Tue Mar 26 09:18:06 UTC 2024","Tue Mar 26 09:18:06 UTC 2024","187","Tests.Steam_API","test_Store_Search_api","store_search_tests","","","test_store_search",""
"passed","Tue Mar 26 09:18:06 UTC 2024","Tue Mar 26 09:18:06 UTC 2024","500","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_advanced_search",""
"broken","Tue Mar 26 09:20:30 UTC 2024","Tue Mar 26 09:20:43 UTC 2024","12929","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_0_chrome","","","test_remove_from_wishlist",""
"passed","Tue Mar 26 09:19:56 UTC 2024","Tue Mar 26 09:20:11 UTC 2024","14937","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_2_firefox","","","test_hide_owned_from_search",""
"passed","Tue Mar 26 09:18:06 UTC 2024","Tue Mar 26 09:18:07 UTC 2024","297","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_changing_default_app_review_number",""
"broken","Tue Mar 26 09:20:31 UTC 2024","Tue Mar 26 09:20:43 UTC 2024","11918","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_1_edge","","","test_add_game_to_wishlist",""
"passed","Tue Mar 26 09:18:06 UTC 2024","Tue Mar 26 09:18:06 UTC 2024","94","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_uk",""
"passed","Tue Mar 26 09:20:11 UTC 2024","Tue Mar 26 09:20:21 UTC 2024","9616","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_empty_search",""
"failed","Tue Mar 26 09:19:52 UTC 2024","Tue Mar 26 09:20:16 UTC 2024","23520","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_1_edge","","","test_price_slider",""
