"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Mar 27 09:57:29 UTC 2024","Wed Mar 27 09:57:40 UTC 2024","10382","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_2_firefox","","","test_price_slider",""
"passed","Wed Mar 27 09:54:26 UTC 2024","Wed Mar 27 09:54:26 UTC 2024","183","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_default_app_review_number",""
"passed","Wed Mar 27 09:58:30 UTC 2024","Wed Mar 27 09:58:37 UTC 2024","6976","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_search_result",""
"passed","Wed Mar 27 09:55:07 UTC 2024","Wed Mar 27 09:55:46 UTC 2024","38513","Tests.Steam_website","Cart_UI_API_test","steam_cart_tests_1_edge","","","test_add_to_cart",""
"passed","Wed Mar 27 09:57:48 UTC 2024","Wed Mar 27 09:57:54 UTC 2024","5965","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_search_result",""
"passed","Wed Mar 27 09:58:22 UTC 2024","Wed Mar 27 09:58:30 UTC 2024","8507","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_empty_search",""
"passed","Wed Mar 27 09:58:44 UTC 2024","Wed Mar 27 09:58:55 UTC 2024","10647","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_0_chrome","","","test_add_game_to_wishlist",""
"failed","Wed Mar 27 09:56:57 UTC 2024","Wed Mar 27 09:57:09 UTC 2024","12107","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_1_edge","","","test_price_slider",""
"passed","Wed Mar 27 09:54:25 UTC 2024","Wed Mar 27 09:54:27 UTC 2024","1863","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_sorting_by_DESC_price_advanced_search",""
"passed","Wed Mar 27 09:57:40 UTC 2024","Wed Mar 27 09:57:48 UTC 2024","8046","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_empty_search",""
"passed","Wed Mar 27 09:59:42 UTC 2024","Wed Mar 27 09:59:55 UTC 2024","12929","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_2_firefox","","","test_remove_from_wishlist",""
"passed","Wed Mar 27 09:57:18 UTC 2024","Wed Mar 27 09:57:29 UTC 2024","11058","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_2_firefox","","","test_hide_wishlist_from_search",""
"passed","Wed Mar 27 09:54:25 UTC 2024","Wed Mar 27 09:54:26 UTC 2024","716","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_advanced_search",""
"passed","Wed Mar 27 09:56:38 UTC 2024","Wed Mar 27 09:56:47 UTC 2024","8886","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_1_edge","","","test_hide_owned_from_search",""
"passed","Wed Mar 27 09:54:26 UTC 2024","Wed Mar 27 09:54:26 UTC 2024","206","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_by_max_play_time",""
"passed","Wed Mar 27 09:58:15 UTC 2024","Wed Mar 27 09:58:22 UTC 2024","6475","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_search_suggestions",""
"passed","Wed Mar 27 09:55:46 UTC 2024","Wed Mar 27 09:56:11 UTC 2024","25218","Tests.Steam_website","Cart_UI_API_test","steam_cart_tests_2_firefox","","","test_add_to_cart",""
"passed","Wed Mar 27 09:54:27 UTC 2024","Wed Mar 27 09:54:28 UTC 2024","282","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_changing_default_app_review_number",""
"passed","Wed Mar 27 09:54:25 UTC 2024","Wed Mar 27 09:54:26 UTC 2024","521","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_IL",""
"passed","Wed Mar 27 09:54:26 UTC 2024","Wed Mar 27 09:54:27 UTC 2024","1439","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_sorting_by_ACS_price_advanced_search",""
