"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 28 08:33:49 UTC 2024","Thu Mar 28 08:34:00 UTC 2024","10839","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_0_chrome","","","test_add_game_to_wishlist",""
"passed","Thu Mar 28 08:28:21 UTC 2024","Thu Mar 28 08:28:23 UTC 2024","2001","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_sorting_by_DESC_price_advanced_search",""
"passed","Thu Mar 28 08:28:23 UTC 2024","Thu Mar 28 08:28:23 UTC 2024","204","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_range_of_play_time",""
"passed","Thu Mar 28 08:33:36 UTC 2024","Thu Mar 28 08:33:42 UTC 2024","6561","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_search_result",""
"passed","Thu Mar 28 08:28:21 UTC 2024","Thu Mar 28 08:28:22 UTC 2024","454","Tests.Steam_API","test_Store_Search_api","store_search_tests","","","test_store_search",""
"passed","Thu Mar 28 08:32:12 UTC 2024","Thu Mar 28 08:32:21 UTC 2024","9543","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_2_firefox","","","test_hide_owned_from_search",""
"passed","Thu Mar 28 08:28:23 UTC 2024","Thu Mar 28 08:28:23 UTC 2024","234","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_by_max_play_time",""
"failed","Thu Mar 28 08:31:30 UTC 2024","Thu Mar 28 08:31:41 UTC 2024","11391","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_0_chrome","","","test_price_slider",""
"passed","Thu Mar 28 08:30:35 UTC 2024","Thu Mar 28 08:31:13 UTC 2024","38463","Tests.Steam_website","Cart_UI_API_test","steam_cart_tests_2_firefox","","","test_add_to_cart",""
"passed","Thu Mar 28 08:34:11 UTC 2024","Thu Mar 28 08:34:23 UTC 2024","11417","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_1_edge","","","test_add_game_to_wishlist",""
"passed","Thu Mar 28 08:31:13 UTC 2024","Thu Mar 28 08:31:21 UTC 2024","7975","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_0_chrome","","","test_hide_owned_from_search",""
