"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 26 09:33:51 UTC 2024","Tue Mar 26 09:33:51 UTC 2024","204","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_us",""
"passed","Tue Mar 26 09:33:50 UTC 2024","Tue Mar 26 09:33:51 UTC 2024","266","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_changing_default_app_review_number",""
"passed","Tue Mar 26 09:36:48 UTC 2024","Tue Mar 26 09:36:51 UTC 2024","3049","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_search_suggestions",""
"failed","Tue Mar 26 09:35:51 UTC 2024","Tue Mar 26 09:36:04 UTC 2024","12424","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_1_edge","","","test_price_slider",""
"passed","Tue Mar 26 09:33:52 UTC 2024","Tue Mar 26 09:33:52 UTC 2024","219","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_changing_app_review_language",""
"passed","Tue Mar 26 09:36:04 UTC 2024","Tue Mar 26 09:36:13 UTC 2024","9304","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_2_firefox","","","test_hide_owned_from_search",""
"passed","Tue Mar 26 09:38:06 UTC 2024","Tue Mar 26 09:38:17 UTC 2024","10401","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_2_firefox","","","test_add_game_to_wishlist",""
"failed","Tue Mar 26 09:36:25 UTC 2024","Tue Mar 26 09:36:37 UTC 2024","12428","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_2_firefox","","","test_price_slider",""
"passed","Tue Mar 26 09:33:50 UTC 2024","Tue Mar 26 09:33:51 UTC 2024","1673","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_sorting_by_DESC_price_advanced_search",""
"passed","Tue Mar 26 09:33:50 UTC 2024","Tue Mar 26 09:33:50 UTC 2024","219","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_name",""
"passed","Tue Mar 26 09:33:51 UTC 2024","Tue Mar 26 09:33:51 UTC 2024","203","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_range_of_play_time",""
"passed","Tue Mar 26 09:37:44 UTC 2024","Tue Mar 26 09:37:53 UTC 2024","9322","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_1_edge","","","test_add_game_to_wishlist",""
"passed","Tue Mar 26 09:37:53 UTC 2024","Tue Mar 26 09:38:06 UTC 2024","12797","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_1_edge","","","test_remove_from_wishlist",""
"passed","Tue Mar 26 09:37:19 UTC 2024","Tue Mar 26 09:37:24 UTC 2024","4762","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_search_suggestions",""
"passed","Tue Mar 26 09:38:17 UTC 2024","Tue Mar 26 09:38:30 UTC 2024","13749","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_2_firefox","","","test_remove_from_wishlist",""
"passed","Tue Mar 26 09:37:14 UTC 2024","Tue Mar 26 09:37:19 UTC 2024","4977","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_search_result",""
"passed","Tue Mar 26 09:36:37 UTC 2024","Tue Mar 26 09:36:44 UTC 2024","6398","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_empty_search",""
"passed","Tue Mar 26 09:34:44 UTC 2024","Tue Mar 26 09:35:04 UTC 2024","19355","Tests.Steam_website","Cart_UI_API_test","steam_cart_tests_2_firefox","","","test_add_to_cart",""
"passed","Tue Mar 26 09:33:51 UTC 2024","Tue Mar 26 09:33:51 UTC 2024","204","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_get_app_review",""
"passed","Tue Mar 26 09:33:51 UTC 2024","Tue Mar 26 09:33:51 UTC 2024","218","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_by_min_play_time",""
