"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 24 13:53:59 UTC 2024","Sun Mar 24 13:53:59 UTC 2024","203","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_default_app_review_number",""
"broken","Sun Mar 24 13:54:55 UTC 2024","Sun Mar 24 13:54:55 UTC 2024","0","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_2_firefox","","","test_add_game_to_wishlist",""
"passed","Sun Mar 24 13:54:05 UTC 2024","Sun Mar 24 13:54:47 UTC 2024","41780","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_empty_search",""
"passed","Sun Mar 24 13:53:58 UTC 2024","Sun Mar 24 13:53:59 UTC 2024","579","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_IL",""
"passed","Sun Mar 24 13:54:00 UTC 2024","Sun Mar 24 13:54:00 UTC 2024","188","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_range_of_play_time",""
"passed","Sun Mar 24 13:54:05 UTC 2024","Sun Mar 24 13:54:47 UTC 2024","42590","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_empty_search",""
"passed","Sun Mar 24 13:53:59 UTC 2024","Sun Mar 24 13:53:59 UTC 2024","219","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_uk",""
"broken","Sun Mar 24 13:54:57 UTC 2024","Sun Mar 24 13:54:57 UTC 2024","0","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_0_chrome","","","test_add_game_to_wishlist",""
"passed","Sun Mar 24 13:54:47 UTC 2024","Sun Mar 24 13:54:56 UTC 2024","9175","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_search_result",""
"passed","Sun Mar 24 13:53:58 UTC 2024","Sun Mar 24 13:53:59 UTC 2024","609","Tests.Steam_API","test_Store_Search_api","store_search_tests","","","test_store_search_found_apps",""
"passed","Sun Mar 24 13:53:58 UTC 2024","Sun Mar 24 13:54:00 UTC 2024","1939","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_sorting_by_DESC_price_advanced_search",""
"passed","Sun Mar 24 13:53:58 UTC 2024","Sun Mar 24 13:53:59 UTC 2024","563","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_advanced_search",""
"passed","Sun Mar 24 13:54:01 UTC 2024","Sun Mar 24 13:54:01 UTC 2024","125","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_name",""
"passed","Sun Mar 24 13:53:59 UTC 2024","Sun Mar 24 13:54:01 UTC 2024","2048","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_sorting_by_ACS_price_advanced_search",""
"broken","Sun Mar 24 13:54:55 UTC 2024","Sun Mar 24 13:54:55 UTC 2024","0","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_0_chrome","","","test_remove_from_wishlist",""
"broken","Sun Mar 24 13:54:56 UTC 2024","Sun Mar 24 13:54:56 UTC 2024","0","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_1_edge","","","test_add_game_to_wishlist",""
"passed","Sun Mar 24 13:54:00 UTC 2024","Sun Mar 24 13:54:00 UTC 2024","204","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_get_app_review",""
"passed","Sun Mar 24 13:53:59 UTC 2024","Sun Mar 24 13:54:01 UTC 2024","2283","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_changing_default_app_review_number",""
"passed","Sun Mar 24 13:53:59 UTC 2024","Sun Mar 24 13:54:00 UTC 2024","203","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_by_min_play_time",""
"passed","Sun Mar 24 13:54:48 UTC 2024","Sun Mar 24 13:54:55 UTC 2024","6719","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_search_suggestions",""
"broken","Sun Mar 24 13:54:05 UTC 2024","Sun Mar 24 13:54:05 UTC 2024","0","Tests.Steam_website","Cart_UI_API_test","steam_cart_tests_1_edge","","","test_add_to_cart",""
"passed","Sun Mar 24 13:53:59 UTC 2024","Sun Mar 24 13:53:59 UTC 2024","204","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_us",""
"passed","Sun Mar 24 13:54:44 UTC 2024","Sun Mar 24 13:54:48 UTC 2024","4466","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_search_suggestions",""
