"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Mar 24 11:46:33 UTC 2024","Sun Mar 24 11:47:53 UTC 2024","79915","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_search_result",""
"passed","Sun Mar 24 11:46:30 UTC 2024","Sun Mar 24 11:46:30 UTC 2024","235","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_changing_app_review_language",""
"passed","Sun Mar 24 11:46:28 UTC 2024","Sun Mar 24 11:46:29 UTC 2024","562","Tests.Steam_API","test_Store_Search_api","store_search_tests","","","test_store_search_found_apps",""
"passed","Sun Mar 24 11:48:01 UTC 2024","Sun Mar 24 11:48:16 UTC 2024","15123","","","","","","test_add_to_cart",""
"passed","Sun Mar 24 11:46:29 UTC 2024","Sun Mar 24 11:46:29 UTC 2024","281","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_changing_default_app_review_number",""
"passed","Sun Mar 24 11:46:33 UTC 2024","Sun Mar 24 11:47:44 UTC 2024","71077","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_search_suggestions",""
"passed","Sun Mar 24 11:46:28 UTC 2024","Sun Mar 24 11:46:30 UTC 2024","1281","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_sorting_by_ACS_price_advanced_search",""
"passed","Sun Mar 24 11:46:29 UTC 2024","Sun Mar 24 11:46:29 UTC 2024","172","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_by_max_play_time",""
"passed","Sun Mar 24 11:48:05 UTC 2024","Sun Mar 24 11:48:21 UTC 2024","16550","","","","","","test_add_to_cart",""
"failed","Sun Mar 24 11:47:49 UTC 2024","Sun Mar 24 11:48:00 UTC 2024","10209","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_search_result",""
"passed","Sun Mar 24 11:46:28 UTC 2024","Sun Mar 24 11:46:29 UTC 2024","1407","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_sorting_by_DESC_price_advanced_search",""
"passed","Sun Mar 24 11:46:29 UTC 2024","Sun Mar 24 11:46:29 UTC 2024","187","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_default_app_review_number",""
"failed","Sun Mar 24 11:46:28 UTC 2024","Sun Mar 24 11:46:28 UTC 2024","282","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_IL",""
"passed","Sun Mar 24 11:48:00 UTC 2024","Sun Mar 24 11:48:15 UTC 2024","14861","","","","","","test_add_to_cart",""
"passed","Sun Mar 24 11:46:29 UTC 2024","Sun Mar 24 11:46:29 UTC 2024","235","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_us",""
"passed","Sun Mar 24 11:46:33 UTC 2024","Sun Mar 24 11:47:58 UTC 2024","85016","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_empty_search",""
"passed","Sun Mar 24 11:46:29 UTC 2024","Sun Mar 24 11:46:29 UTC 2024","157","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_get_app_review",""
"passed","Sun Mar 24 11:46:33 UTC 2024","Sun Mar 24 11:47:49 UTC 2024","76789","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_empty_search",""
