"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 27 08:08:32 UTC 2024","Wed Mar 27 08:08:32 UTC 2024","282","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_by_min_play_time",""
"broken","Wed Mar 27 08:10:52 UTC 2024","Wed Mar 27 08:10:57 UTC 2024","4829","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_1_edge","","","test_price_slider",""
"passed","Wed Mar 27 08:08:32 UTC 2024","Wed Mar 27 08:08:32 UTC 2024","267","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_range_of_play_time",""
"passed","Wed Mar 27 08:11:31 UTC 2024","Wed Mar 27 08:11:40 UTC 2024","9560","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_empty_search",""
"passed","Wed Mar 27 08:08:31 UTC 2024","Wed Mar 27 08:08:31 UTC 2024","171","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_name",""
"passed","Wed Mar 27 08:11:20 UTC 2024","Wed Mar 27 08:11:25 UTC 2024","5519","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_search_result",""
"broken","Wed Mar 27 08:10:36 UTC 2024","Wed Mar 27 08:10:39 UTC 2024","3319","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_0_chrome","","","test_hide_wishlist_from_search",""
"passed","Wed Mar 27 08:08:32 UTC 2024","Wed Mar 27 08:08:32 UTC 2024","235","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_default_app_review_number",""
"broken","Wed Mar 27 08:10:33 UTC 2024","Wed Mar 27 08:10:36 UTC 2024","2852","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_0_chrome","","","test_hide_owned_from_search",""
"passed","Wed Mar 27 08:08:31 UTC 2024","Wed Mar 27 08:08:31 UTC 2024","767","Tests.Steam_API","test_Store_Search_api","store_search_tests","","","test_store_search_found_apps",""
"passed","Wed Mar 27 08:11:25 UTC 2024","Wed Mar 27 08:11:31 UTC 2024","5283","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_search_suggestions",""
"broken","Wed Mar 27 08:12:37 UTC 2024","Wed Mar 27 08:12:42 UTC 2024","4527","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_2_firefox","","","test_remove_from_wishlist",""
"passed","Wed Mar 27 08:08:30 UTC 2024","Wed Mar 27 08:08:31 UTC 2024","407","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_advanced_search",""
"passed","Wed Mar 27 08:11:40 UTC 2024","Wed Mar 27 08:11:47 UTC 2024","6992","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_search_result",""
"passed","Wed Mar 27 08:12:10 UTC 2024","Wed Mar 27 08:12:17 UTC 2024","7167","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_search_suggestions",""
"passed","Wed Mar 27 08:08:32 UTC 2024","Wed Mar 27 08:08:32 UTC 2024","172","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details",""
"broken","Wed Mar 27 08:12:33 UTC 2024","Wed Mar 27 08:12:37 UTC 2024","4491","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_2_firefox","","","test_add_game_to_wishlist",""
"passed","Wed Mar 27 08:11:12 UTC 2024","Wed Mar 27 08:11:20 UTC 2024","7696","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_empty_search",""
"broken","Wed Mar 27 08:10:43 UTC 2024","Wed Mar 27 08:10:48 UTC 2024","4679","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_1_edge","","","test_hide_owned_from_search",""
