"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 24 09:24:02 UTC 2024","Sun Mar 24 09:25:00 UTC 2024","58340","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_search_result",""
"passed","Sun Mar 24 09:23:57 UTC 2024","Sun Mar 24 09:23:57 UTC 2024","172","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_uk",""
"passed","Sun Mar 24 09:24:57 UTC 2024","Sun Mar 24 09:25:08 UTC 2024","11331","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_empty_search",""
"passed","Sun Mar 24 09:25:08 UTC 2024","Sun Mar 24 09:25:17 UTC 2024","8484","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_search_suggestions",""
"passed","Sun Mar 24 09:25:34 UTC 2024","Sun Mar 24 09:25:45 UTC 2024","11820","Tests.Steam_website","Wishlist_API_test","wishlist_api_tests_2_firefox","","","test_add_game_to_wishlist",""
"passed","Sun Mar 24 09:23:58 UTC 2024","Sun Mar 24 09:23:58 UTC 2024","219","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_default_app_review_number",""
"passed","Sun Mar 24 09:25:17 UTC 2024","Sun Mar 24 09:25:34 UTC 2024","16686","Tests.Steam_website","Wishlist_API_test","wishlist_api_tests_1_edge","","","test_remove_from_wishlist",""
"passed","Sun Mar 24 09:23:59 UTC 2024","Sun Mar 24 09:23:59 UTC 2024","281","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_changing_default_app_review_number",""
"passed","Sun Mar 24 09:23:57 UTC 2024","Sun Mar 24 09:23:59 UTC 2024","1439","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_sorting_by_ACS_price_advanced_search",""
"passed","Sun Mar 24 09:25:34 UTC 2024","Sun Mar 24 09:25:49 UTC 2024","15024","Tests.Steam_website","Wishlist_API_test","wishlist_api_tests_2_firefox","","","test_remove_from_wishlist",""
"passed","Sun Mar 24 09:25:07 UTC 2024","Sun Mar 24 09:25:27 UTC 2024","19535","Tests.Steam_website","Steam_cart_test","steam_cart_tests_0_chrome","","","test_add_to_cart",""
"passed","Sun Mar 24 09:25:27 UTC 2024","Sun Mar 24 09:25:37 UTC 2024","9610","Tests.Steam_website","Wishlist_API_test","wishlist_api_tests_1_edge","","","test_add_game_to_wishlist",""
"passed","Sun Mar 24 09:25:22 UTC 2024","Sun Mar 24 09:25:34 UTC 2024","12522","Tests.Steam_website","Wishlist_API_test","wishlist_api_tests_0_chrome","","","test_remove_from_wishlist",""
"passed","Sun Mar 24 09:23:58 UTC 2024","Sun Mar 24 09:23:58 UTC 2024","188","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_by_min_play_time",""
"passed","Sun Mar 24 09:23:58 UTC 2024","Sun Mar 24 09:23:59 UTC 2024","188","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details",""
"passed","Sun Mar 24 09:23:58 UTC 2024","Sun Mar 24 09:23:58 UTC 2024","203","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_us",""
"passed","Sun Mar 24 09:25:27 UTC 2024","Sun Mar 24 09:25:35 UTC 2024","8805","Tests.Steam_website","Wishlist_API_test","wishlist_api_tests_0_chrome","","","test_add_game_to_wishlist",""
"passed","Sun Mar 24 09:25:01 UTC 2024","Sun Mar 24 09:25:08 UTC 2024","6414","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_search_result",""
