"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 25 19:01:59 UTC 2024","Mon Mar 25 19:02:03 UTC 2024","3170","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_search_result",""
"broken","Mon Mar 25 19:01:14 UTC 2024","Mon Mar 25 19:01:18 UTC 2024","3559","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_0_chrome","","","test_hide_wishlist_from_search",""
"passed","Mon Mar 25 18:59:22 UTC 2024","Mon Mar 25 18:59:23 UTC 2024","141","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_name",""
"broken","Mon Mar 25 19:00:43 UTC 2024","Mon Mar 25 19:01:11 UTC 2024","28179","Tests.Steam_website","Cart_UI_API_test","steam_cart_tests_2_firefox","","","test_add_to_cart",""
"broken","Mon Mar 25 18:59:25 UTC 2024","Mon Mar 25 19:00:14 UTC 2024","48992","Tests.Steam_website","Cart_UI_API_test","steam_cart_tests_0_chrome","","","test_add_to_cart",""
"passed","Mon Mar 25 18:59:22 UTC 2024","Mon Mar 25 18:59:22 UTC 2024","281","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_changing_app_review_language",""
"passed","Mon Mar 25 18:59:22 UTC 2024","Mon Mar 25 18:59:22 UTC 2024","281","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_us",""
"passed","Mon Mar 25 18:59:22 UTC 2024","Mon Mar 25 18:59:23 UTC 2024","532","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_default_app_review_number",""
"broken","Mon Mar 25 19:02:37 UTC 2024","Mon Mar 25 19:02:41 UTC 2024","3939","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_0_chrome","","","test_add_game_to_wishlist",""
"broken","Mon Mar 25 19:03:01 UTC 2024","Mon Mar 25 19:03:07 UTC 2024","5802","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_2_firefox","","","test_remove_from_wishlist",""
"passed","Mon Mar 25 19:02:22 UTC 2024","Mon Mar 25 19:02:28 UTC 2024","6428","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_empty_search",""
"broken","Mon Mar 25 19:02:55 UTC 2024","Mon Mar 25 19:03:01 UTC 2024","5575","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_2_firefox","","","test_add_game_to_wishlist",""
"passed","Mon Mar 25 18:59:22 UTC 2024","Mon Mar 25 18:59:24 UTC 2024","1798","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_sorting_by_ACS_price_advanced_search",""
"passed","Mon Mar 25 18:59:23 UTC 2024","Mon Mar 25 18:59:23 UTC 2024","219","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_by_max_play_time",""
"broken","Mon Mar 25 19:01:33 UTC 2024","Mon Mar 25 19:01:38 UTC 2024","5570","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_1_edge","","","test_price_slider",""
"passed","Mon Mar 25 18:59:22 UTC 2024","Mon Mar 25 18:59:22 UTC 2024","703","Tests.Steam_API","test_Store_Search_api","store_search_tests","","","test_store_search_found_apps",""
"broken","Mon Mar 25 19:01:28 UTC 2024","Mon Mar 25 19:01:33 UTC 2024","5162","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_1_edge","","","test_hide_wishlist_from_search",""
"passed","Mon Mar 25 18:59:23 UTC 2024","Mon Mar 25 18:59:23 UTC 2024","203","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_by_min_play_time",""
"passed","Mon Mar 25 19:02:18 UTC 2024","Mon Mar 25 19:02:22 UTC 2024","4041","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_search_suggestions",""
"passed","Mon Mar 25 19:01:54 UTC 2024","Mon Mar 25 19:01:59 UTC 2024","5463","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_empty_search",""
"broken","Mon Mar 25 19:02:41 UTC 2024","Mon Mar 25 19:02:45 UTC 2024","3747","Tests.Steam_website","Wishlist_UI_API_test","wishlist_api_tests_0_chrome","","","test_remove_from_wishlist",""
"passed","Mon Mar 25 18:59:22 UTC 2024","Mon Mar 25 18:59:22 UTC 2024","203","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_uk",""
"passed","Mon Mar 25 18:59:23 UTC 2024","Mon Mar 25 18:59:23 UTC 2024","203","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_range_of_play_time",""
"broken","Mon Mar 25 19:01:22 UTC 2024","Mon Mar 25 19:01:28 UTC 2024","5615","Tests.Steam_website","Search_Page_Search_test","HomePage_Search_Tests_1_edge","","","test_hide_owned_from_search",""
"passed","Mon Mar 25 18:59:21 UTC 2024","Mon Mar 25 18:59:22 UTC 2024","609","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_advanced_search",""
