"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 24 08:43:20 UTC 2024","Sun Mar 24 08:44:27 UTC 2024","66966","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_search_result",""
"passed","Sun Mar 24 08:43:17 UTC 2024","Sun Mar 24 08:43:17 UTC 2024","625","Tests.Steam_API","test_Store_Search_api","store_search_tests","","","test_store_search_found_apps",""
"passed","Sun Mar 24 08:43:16 UTC 2024","Sun Mar 24 08:43:18 UTC 2024","1609","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_sorting_by_DESC_price_advanced_search",""
"passed","Sun Mar 24 08:43:18 UTC 2024","Sun Mar 24 08:43:19 UTC 2024","250","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_changing_default_app_review_number",""
"passed","Sun Mar 24 08:43:17 UTC 2024","Sun Mar 24 08:43:17 UTC 2024","203","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_changing_app_review_language",""
"passed","Sun Mar 24 08:44:18 UTC 2024","Sun Mar 24 08:44:33 UTC 2024","15083","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_empty_search",""
"passed","Sun Mar 24 08:43:16 UTC 2024","Sun Mar 24 08:43:17 UTC 2024","218","Tests.Steam_API","test_Store_Search_api","store_search_tests","","","test_store_search",""
"passed","Sun Mar 24 08:43:17 UTC 2024","Sun Mar 24 08:43:18 UTC 2024","188","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_by_min_play_time",""
"passed","Sun Mar 24 08:43:20 UTC 2024","Sun Mar 24 08:44:30 UTC 2024","70423","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_empty_search",""
"passed","Sun Mar 24 08:44:30 UTC 2024","Sun Mar 24 08:44:37 UTC 2024","6929","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_search_result",""
"passed","Sun Mar 24 08:44:30 UTC 2024","Sun Mar 24 08:44:44 UTC 2024","13793","Tests.Steam_website","Steam_cart_test","steam_cart_tests_0_chrome","","","test_add_to_cart",""
"passed","Sun Mar 24 08:44:48 UTC 2024","Sun Mar 24 08:45:07 UTC 2024","19017","Tests.Steam_website","Wishlist_API_test","wishlist_api_tests_1_edge","","","test_remove_from_wishlist",""
"passed","Sun Mar 24 08:43:16 UTC 2024","Sun Mar 24 08:43:17 UTC 2024","234","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_IL",""
"passed","Sun Mar 24 08:43:17 UTC 2024","Sun Mar 24 08:43:17 UTC 2024","203","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_by_max_play_time",""
"passed","Sun Mar 24 08:43:17 UTC 2024","Sun Mar 24 08:43:18 UTC 2024","1516","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_sorting_by_ACS_price_advanced_search",""
"passed","Sun Mar 24 08:43:17 UTC 2024","Sun Mar 24 08:43:17 UTC 2024","187","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_default_app_review_number",""
"passed","Sun Mar 24 08:44:57 UTC 2024","Sun Mar 24 08:45:12 UTC 2024","14837","Tests.Steam_website","Wishlist_API_test","wishlist_api_tests_2_firefox","","","test_remove_from_wishlist",""
"passed","Sun Mar 24 08:43:17 UTC 2024","Sun Mar 24 08:43:17 UTC 2024","125","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_name",""
"passed","Sun Mar 24 08:44:51 UTC 2024","Sun Mar 24 08:45:06 UTC 2024","14978","Tests.Steam_website","Wishlist_API_test","wishlist_api_tests_0_chrome","","","test_remove_from_wishlist",""
"passed","Sun Mar 24 08:43:18 UTC 2024","Sun Mar 24 08:43:18 UTC 2024","109","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details",""
"passed","Sun Mar 24 08:43:20 UTC 2024","Sun Mar 24 08:44:23 UTC 2024","63249","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_empty_search",""
"failed","Sun Mar 24 08:44:58 UTC 2024","Sun Mar 24 08:45:12 UTC 2024","13572","Tests.Steam_website","Wishlist_API_test","wishlist_api_tests_2_firefox","","","test_add_game_to_wishlist",""
"passed","Sun Mar 24 08:44:41 UTC 2024","Sun Mar 24 08:44:58 UTC 2024","17007","Tests.Steam_website","Wishlist_API_test","wishlist_api_tests_1_edge","","","test_add_game_to_wishlist",""
"passed","Sun Mar 24 08:43:17 UTC 2024","Sun Mar 24 08:43:17 UTC 2024","219","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_us",""
"passed","Sun Mar 24 08:43:17 UTC 2024","Sun Mar 24 08:43:17 UTC 2024","125","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_uk",""
"passed","Sun Mar 24 08:44:33 UTC 2024","Sun Mar 24 08:44:51 UTC 2024","17990","Tests.Steam_website","Steam_cart_test","steam_cart_tests_1_edge","","","test_add_to_cart",""
"passed","Sun Mar 24 08:43:16 UTC 2024","Sun Mar 24 08:43:17 UTC 2024","390","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_advanced_search",""
"passed","Sun Mar 24 08:44:33 UTC 2024","Sun Mar 24 08:44:41 UTC 2024","7814","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_search_suggestions",""
"passed","Sun Mar 24 08:44:23 UTC 2024","Sun Mar 24 08:44:30 UTC 2024","7128","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_search_result",""
"passed","Sun Mar 24 08:44:37 UTC 2024","Sun Mar 24 08:44:48 UTC 2024","11160","Tests.Steam_website","Wishlist_API_test","wishlist_api_tests_0_chrome","","","test_add_game_to_wishlist",""
"passed","Sun Mar 24 08:43:17 UTC 2024","Sun Mar 24 08:43:18 UTC 2024","203","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_range_of_play_time",""
"passed","Sun Mar 24 08:43:18 UTC 2024","Sun Mar 24 08:43:18 UTC 2024","203","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_get_app_review",""
