"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 24 12:34:24 UTC 2024","Sun Mar 24 12:34:24 UTC 2024","219","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_name",""
"passed","Sun Mar 24 12:36:00 UTC 2024","Sun Mar 24 12:36:14 UTC 2024","13497","Tests.Steam_website","Steam_cart_test","steam_cart_tests_2_firefox","","","test_add_to_cart",""
"passed","Sun Mar 24 12:34:25 UTC 2024","Sun Mar 24 12:34:25 UTC 2024","188","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_get_app_review",""
"passed","Sun Mar 24 12:34:23 UTC 2024","Sun Mar 24 12:34:24 UTC 2024","516","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_advanced_search",""
"passed","Sun Mar 24 12:35:44 UTC 2024","Sun Mar 24 12:36:00 UTC 2024","15652","Tests.Steam_website","Steam_cart_test","steam_cart_tests_0_chrome","","","test_add_to_cart",""
"passed","Sun Mar 24 12:35:52 UTC 2024","Sun Mar 24 12:36:05 UTC 2024","12635","Tests.Steam_website","Wishlist_API_test","wishlist_api_tests_0_chrome","","","test_remove_from_wishlist",""
"failed","Sun Mar 24 12:34:23 UTC 2024","Sun Mar 24 12:34:24 UTC 2024","391","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_IL",""
"failed","Sun Mar 24 12:35:34 UTC 2024","Sun Mar 24 12:35:44 UTC 2024","10211","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_search_result",""
"passed","Sun Mar 24 12:34:24 UTC 2024","Sun Mar 24 12:34:24 UTC 2024","172","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details_currency_uk",""
"passed","Sun Mar 24 12:34:25 UTC 2024","Sun Mar 24 12:34:25 UTC 2024","187","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_default_app_review_number",""
"passed","Sun Mar 24 12:34:25 UTC 2024","Sun Mar 24 12:34:25 UTC 2024","203","Tests.Steam_API","test_app_details","app_details_api_tests","","","test_get_app_details",""
"passed","Sun Mar 24 12:34:24 UTC 2024","Sun Mar 24 12:34:25 UTC 2024","173","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_by_max_play_time",""
"passed","Sun Mar 24 12:35:30 UTC 2024","Sun Mar 24 12:35:45 UTC 2024","15220","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_empty_search",""
"failed","Sun Mar 24 12:35:53 UTC 2024","Sun Mar 24 12:36:04 UTC 2024","11622","Tests.Steam_website","Wishlist_API_test","wishlist_api_tests_0_chrome","","","test_add_game_to_wishlist",""
"passed","Sun Mar 24 12:34:24 UTC 2024","Sun Mar 24 12:34:24 UTC 2024","594","Tests.Steam_API","test_Store_Search_api","store_search_tests","","","test_store_search_found_apps",""
"passed","Sun Mar 24 12:35:45 UTC 2024","Sun Mar 24 12:35:52 UTC 2024","7001","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_search_suggestions",""
"passed","Sun Mar 24 12:34:29 UTC 2024","Sun Mar 24 12:35:45 UTC 2024","75691","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_empty_search",""
"passed","Sun Mar 24 12:34:29 UTC 2024","Sun Mar 24 12:35:30 UTC 2024","61273","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_0_chrome","","","test_search_suggestions",""
"failed","Sun Mar 24 12:35:45 UTC 2024","Sun Mar 24 12:35:52 UTC 2024","7876","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_2_firefox","","","test_search_result",""
"passed","Sun Mar 24 12:35:40 UTC 2024","Sun Mar 24 12:35:48 UTC 2024","7733","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_search_suggestions",""
"passed","Sun Mar 24 12:34:23 UTC 2024","Sun Mar 24 12:34:25 UTC 2024","1626","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_sorting_by_DESC_price_advanced_search",""
"passed","Sun Mar 24 12:36:04 UTC 2024","Sun Mar 24 12:36:17 UTC 2024","13118","Tests.Steam_website","Wishlist_API_test","wishlist_api_tests_2_firefox","","","test_add_game_to_wishlist",""
"passed","Sun Mar 24 12:34:24 UTC 2024","Sun Mar 24 12:34:25 UTC 2024","1470","Tests.Steam_API","test_advanced_search_api","app_review_api_tests","","","test_sorting_by_ACS_price_advanced_search",""
"failed","Sun Mar 24 12:34:29 UTC 2024","Sun Mar 24 12:35:40 UTC 2024","71054","Tests.Steam_website","Steam_HomePage_test","HomePage_Search_Tests_1_edge","","","test_search_result",""
"passed","Sun Mar 24 12:34:23 UTC 2024","Sun Mar 24 12:34:24 UTC 2024","360","Tests.Steam_API","test_Store_Search_api","store_search_tests","","","test_store_search",""
"passed","Sun Mar 24 12:34:25 UTC 2024","Sun Mar 24 12:34:25 UTC 2024","172","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_by_min_play_time",""
"passed","Sun Mar 24 12:34:25 UTC 2024","Sun Mar 24 12:34:25 UTC 2024","204","Tests.Steam_API","test_app_review_api","app_review_api_tests","","","test_filtering_review_range_of_play_time",""
